NOMBRE,GRAD_Y,GRAD_X
"CARNICERIA ORTIZ",28.47191087,-16.27908817
"PASTELERIA EL ADERNO",28.47036076,-16.25259285
"VENTITA DE TODOS",28.42436065,-16.29780552
"MINI HIPERMERCADO 2",28.42137100,-16.30122803
"MINI HIPERMERCADO 1",28.42121256,-16.30186234
"VIVERES ISABELA",28.46690570,-16.28081459
"SUPERMERCADO SUPERDINO",28.47122370,-16.24829900
"SUPERMERCADO MORALES",28.47414336,-16.25053213
"SUPERMERCADO ALTEZA",28.46638448,-16.25832149
"FRUTERIA LAS DELICIAS",28.46951996,-16.26973995
"SUPERMERCADO ALTEZA",28.47369008,-16.33663563
"TERENCIO CASH MARKET",28.47296127,-16.33784504
"VIVERES LAS ADELFAS",28.51181194,-16.18945704
NATURALIA,28.46776240,-16.24970745
"DULCERIA UNIVERSAL",28.45523362,-16.28368162
"HORNO DON CARLOS",28.44823506,-16.30623651
"HERBOLARIO ANAGA NATURE",28.49335431,-16.22637378
"COMERCIAL H MORALES",28.42639484,-16.31575731
"FRIGORIFICOS DEL ATLANTICO",28.49571124,-16.21708285
"COMERCIAL H MORALES",28.42651028,-16.31558199
"VIVERES MEDINA",28.48661159,-16.23725122
THIEMANN,28.46612173,-16.26589105
"CARNICERIA ROQUERO",28.43970976,-16.30960001
"VENTA DE LA ABUELA",28.44082232,-16.31479852
"FRUTERIA SAN JUAN",28.49308579,-16.22652468
