NOMBRE,GRAD_Y,GRAD_X
"CAVA DEL MENCEY",28.47395174,-16.25303643
"DRAGON CHINO",28.44401098,-16.31033381
"LA GLORIA",28.46771599,-16.248017
"SNACK LIBANO",28.46785027,-16.26277279
"EL AGUILA",28.4688114,-16.25024869
"EL BUDA TENERIFE",28.46635427,-16.24840459
"EL TRILLO",28.46635399,-16.248404
"EL CARDONAL",28.4497278072,-16.2997076429
"GERMAN CANCELAS",28.4510013633,-16.3007161325
"GELATO ITALIA",28.4665359493,-16.2479915184
"SEVEN BISTRO AVENUE",28.4701177007,-16.2475247973
CRIS-TINE,28.4673546244,-16.2593590418
"DON PELAYO",28.4680747921,-16.2592588239
"1628 PLAZA CAFE",28.4568824738,-16.2589546907
"LAS CAZUELITAS",28.4638074593,-16.2528709436
"CAFETERIA HOSPITEN RAMBLA",28.4750002116,-16.2515260465
"EL POLLO DE ORO",28.4247558688,-16.3028560942
"EL PLATILLO VOLANTE",28.46774225,-16.24950187
"EL RINCON DE LA REINA",28.47040142,-16.26470899
"LA ESQUINA",28.46272226,-16.2533782
"TABERNA PACHECO II",28.42133148,-16.3013762
"LOS 3 MOSQUETEROS",28.46650071,-16.27145334
"VENGE VENGE",28.45724589,-16.29581604
"EL MONJE",28.44901238,-16.30495529
"EL ALBA",28.44655599,-16.29804
"LA FABRICA",28.43325164,-16.32050813
"DRAGON DE ORO",28.4750632271,-16.2463626634
"PIZZERIA LA REINA",28.46373699,-16.270807
"TASCA BAR LITO",28.4525242,-16.28604882
"BRUJAS BAR",28.47399446,-16.25257087
"CAMINO DE LOS PESCADORES",28.45508299,-16.298432
"TASCA LA VEREDITA",28.4257670858,-16.310742668
"EL PUNTERO",28.46814007,-16.25379169
"CIBERCAFE LLUNA",28.42918134,-16.31954655
"LA PERRERA",28.46812247,-16.25416876
"CARACAS III",28.426588,-16.30066917
"DON COMELON",28.46233399,-16.251606
"CALLAO DOCE",28.468459,-16.25473984
"DON COMELON",28.45737299,-16.258129
